0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0025723734013072936,-0.0028736812879251415,0.0003013078866178489,3.1841192549971548e-22,-1.1342317749714372e-18
-6.571461455000236e-07,0.007717120203921882,-0.008621043863775425,0.0009037032723914167,-6.571461455000227e-07,2.2038746212602191e-07
-4.600015469217538e-06,0.015434160527979844,-0.017241818097844946,0.0018061148694511744,-4.6000154692175385e-06,1.5427004139282553e-06
-1.642839889578647e-05,0.025722983859396687,-0.0287343171128754,0.003005823898521132,-1.6428398895785285e-05,5.5093549575708664e-06
-4.271189889650395e-05,0.038581991131088685,-0.04309330043657791,0.004496987236652342,-4.27118988964454e-05,1.4322068836064569e-05
-9.198527280763608e-05,0.05400753349699876,-0.06030686026767596,0.006268489875665975,-9.198527280649604e-05,3.083689499507128e-05
-0.00017473738362613303,0.07199265953046093,-0.08035236515575107,0.008301152866976736,-0.00017473738361437546,5.85527581469328e-05
-0.0003033897038793357,0.09252559751427912,-0.10319154064393388,0.01056435364562028,-0.0003033897037983533,0.00010158948288954426
-0.0004922597479568535,0.11558802307578023,-0.12876483748161502,0.013012163737896057,-0.0004922597475355712,0.00016465066198943144
-0.0007575048788715808,0.14115319475022353,-0.15698533617518318,0.015579174834155909,-0.0007575048770913158,0.00025296656568297624
-0.0011170430172375075,0.16918407861382842,-0.18773255528960636,0.018176263658004562,-0.0011170430108328956,0.0003722129274443693
-0.0015904492335353415,0.19963162166565723,-0.22084665276424972,0.020686627662725412,-0.001590449213280271,0.0005284031502561697
-0.002198831221116371,0.23243336172093124,-0.25612360517765465,0.02296248820624019,-0.0021988311634953215,0.0007277544379328731
-0.002964692040362811,0.2675125657431678,-0.29331198091256017,0.024822880576994468,-0.0029646918903845137,0.000976532476686578
-0.0039117945466203355,0.30477805585355533,-0.3321118516998173,0.026052906669618524,-0.003911794184779858,0.0012808840686521514
-0.0050650472333975405,0.34412480606505386,-0.37217619187218826,0.026404702655006735,-0.005065046415946635,0.0016466715999006256
-0.0064504341811657245,0.38543527873862843,-0.4131148082802707,0.025600178686716175,-0.00645043243777161,0.0020793261797441625
-0.00809501097988392,0.42858133850390234,-0.4545004804955602,0.023335355282713403,-0.008095007446358191,0.002583736595973888
-0.010026983373931911,0.47342646476021155,-0.4958766570004911,0.019285906557067085,-0.010026976529926743,0.0031641883693859438
-0.012275876775754544,0.5198279143265379,-0.5367658383499128,0.013113380899228661,-0.012275864048031476,0.003824361567192192
-0.014872794730961718,0.5676384835065766,-0.5766777403550215,0.0044715411285016615,-0.01487277191177172,0.00456738893121321
-0.017850755442699824,0.6167075833833792,-0.6151164708331337,-0.006987651067532153,-0.017850715859470782,0.0053959689822384044
-0.021245089768374983,0.666881453725331,-0.6515862199095033,-0.021608721560087835,-0.021245023124480896,0.006312523516413603
-0.02509388290894968,0.7180024697621377,-0.6855952749115352,-0.03972817124873054,-0.025093773694672736,0.007319386005222072
-0.029438445516144218,0.7699076148345075,-0.7166584495033562,-0.06167073430192548,-0.029438270862435466,0.00841900667606774
-0.034323807740848214,0.8224262837989804,-0.7442982139451912,-0.08774627238378453,-0.03432353455394949,0.009614160694926047
-0.039799241419719474,0.8753776429751925,-0.7680449150134432,-0.11824713062576812,-0.03979882258904601,0.010908146891211504
-0.04591883115533721,0.9285678075846227,-0.7874364930860349,-0.15344579818636597,-0.04591820056576587,0.0123049649914742
-0.05274213504913236,0.9817871163428443,-0.8020180670110312,-0.19359277183215712,-0.05274120104532986,0.013809458824137947
-0.060335001211236285,1.034807794065919,-0.8113416940999382,-0.23891459441161844,-0.06033363804580101,0.015427411239910486
-0.06877063769844513,1.0873823030948055,-0.8149665490551554,-0.28961211168285794,-0.06876867433206463,0.01716557365907021
-0.07813107117442769,1.1392426964088465,-0.812459723914548,-0.34585904238802945,-0.07812827656170984,0.019031609452818753
-0.08850917132646183,1.190101301333674,-0.803397851970045,-0.4078009692044419,-0.0885052349808584,0.02103392601644098
-0.10001145796296895,1.2396530853316283,-0.7873698262069478,-0.4755548109891687,-0.10000596409780291,0.02318136539434177
-0.1127619319181095,1.2875800903707806,-0.7639810493778678,-0.5492087031030046,-0.11275432473824443,0.025482717200354558
-0.12690714879249212,1.3335583806037967,-0.732859961642223,-0.6288219594123831,-0.12689668547490895,0.02794600920830202
-0.14262261809857255,1.3772680428906208,-0.6936680924578918,-0.7144243791309725,-0.1426083045653183,0.030577518687921863
-0.16012020621972892,1.418406912718857,-0.6461156051900184,-0.8060135649101824,-0.16010070897097972,0.033380430231070374
-0.1796552046413505,1.4567088147673535,-0.5899851667679705,-0.903548159642601,-0.17962873000251353,0.036353046827421714
-0.201529339914723,1.4919669837053144,-0.5251675609710486,-1.0069341896165322,-0.20149347137986146,0.039486458943523234
-0.22608072010595281,1.5240623324803213,-0.45171148949182777,-1.1160016913575381,-0.22603220904973692,0.04276165146139116
-0.2536410309035807,1.5529929655087054,-0.3698844734506082,-1.2304711534967843,-0.2535755562202588,0.04614633496825252
-0.2844227799657099,1.5788938110777182,-0.2802269341607584,-1.3499168854795112,-0.2843347504235323,0.049592632836503336
-0.3182868113524289,1.6020246679134404,-0.18355768856939483,-1.4737481908880345,-0.31816940973631813,0.05303842972947459
-0.35439231612583816,1.6227094847595638,-0.08088897382657366,-1.6012342004926003,-0.35423814435875484,0.05641671654235757
-0.3909617032534696,1.6412749805686886,0.026675500789475684,-1.7315468780970835,-0.39076429407275587,0.059673584490744946
-0.42567143469079594,1.658140603636176,0.13777953145646932,-1.8636910610690545,-0.4254270681050579,0.06278133133766935
-0.45672843361009013,1.6740873674493775,0.25032534908754966,-1.996282519381888,-0.4564367696656903,0.06572733907623737
-0.48359934927375725,1.6903566478381367,0.36132768720139097,-2.1275040127438167,-0.48326231879759196,0.06849105114839689
-0.5067174316827742,1.7083484410354544,0.46757097527294356,-2.2554737141335406,-0.5063376490833172,0.07104118638341535
-0.5268210026576611,1.729217245235062,0.5664517056817961,-2.378696388791533,-0.5264008510801049,0.07335070329802808
-0.5445705187682299,1.7536819791483285,0.6563391336205835,-2.4962375061972653,-0.5441119326539857,0.07540742602089236
-0.5604560589228843,1.782051406427119,0.7364655685981053,-2.607634586922056,-0.5599606200342766,0.07721429830551235
-0.5748205400389833,1.8143344408960604,0.8066478035828778,-2.7127223994225833,-0.5742896375561931,0.07878488675356045
-0.5879016884862299,1.8503471631450685,0.8670387653389495,-2.8114862645743535,-0.5873366568461023,0.0801388454964644
-0.5998656794877184,1.8897900245196695,0.9179633443661254,-2.9039715620193354,-0.5992678990519528,0.08129874910085608
-0.6108304299073483,1.9322978074423212,0.959825586553537,-2.9902387534493915,-0.6102013943241121,0.08228813280134481
-0.6208814534891135,1.9774713048302268,0.9930616208725532,-3.070346707714218,-0.6202228095015571,0.08313028776463316
-0.6300828638505716,2.0248980804358716,1.018118151537452,-3.14435113672557,-0.6293964281870227,0.0838474771899635
-0.6384851523431191,2.0741668770242305,1.0354439182057023,-3.2123099034334586,-0.6377729096318361,0.0844603928598534
-0.6461306886709487,2.124878135084681,1.045487060743417,-3.274290503296054,-0.6453947742836661,0.0849877729943442
-0.6530575136169495,2.1766518228748954,1.048694710128061,-3.3303772025151988,-0.6523001855400642,0.08544615283145342
-0.6593018066330854,2.229133121978533,1.0455130484403543,-3.3806766059855446,-0.6585254105252105,0.08584973735632209
-0.6648993264060569,2.2819962240609515,1.0363871258844153,-3.425321190795348,-0.6641062577469451,0.08621038663050032
-0.6698860821938278,2.3349464062953365,1.0217602664002623,-3.4644707945973887,-0.6690787488543226,0.08653769876371604
-0.6742984654691349,2.3877205585255403,1.002073153983119,-3.4983123101839055,-0.6734792532357164,0.08683916991584383
-0.6781730406645258,2.4400863718058305,0.9777627932597787,-3.527057972509082,-0.6773442833774179,0.0871204077422129
-0.6815461573295803,2.491840432164518,0.94926155091213,-3.550942670799997,-0.6807101124708748,0.08738537508377976
-0.6844535063864929,2.542805481151491,0.9169964500104932,-3.570220702958826,-0.6836123362736749,0.08763664383325889
-0.6869297048025839,2.5928271035394337,0.8813888308672143,-3.5851623327608544,-0.6860854630441373,0.08787564362638363
-0.6890079596116474,2.641770086297105,0.8428544231082277,-3.5960504288616706,-0.6881625821656586,0.0881028951632749
-0.6907198358457416,2.689514667921834,0.8018038016928023,-3.6031773712817965,-0.6898751358644143,0.08831822268753434
-0.692095133920959,2.7359528696421123,0.7586431286659997,-3.6068423156108054,-0.691252799527164,0.08852094392307941
-0.6931618694765054,2.7809850745650104,0.7137750153825174,-3.6073488149102726,-0.6923234636657907,0.08871003837810972
-0.6939463411001175,2.8245169998397683,0.6675992803797725,-3.6050027199321764,-0.6931133030615179,0.08888429636629086
-0.6944732671737089,2.866457189833292,0.620513332006454,-3.6001102152900106,-0.6936469144516935,0.08904245147718948
-0.6947659708626845,2.906715141831912,0.5729118819342757,-3.592975808974701,-0.693947501924749,0.08918329871858864
-0.6948465911110085,2.945200154209831,0.5251857089261124,-3.583900082720415,-0.6940370880304787,0.08930579936017889
-0.6947362969877315,2.9818209535515408,0.4777192560691163,-3.573177039086166,-0.6939367280920964,0.08940917189430687
-0.6944554829866083,3.0164861062624344,0.43088696947646743,-3.5610909529479002,-0.6936667054514839,0.08949296683924128
-0.6940239244421956,3.0491051504187467,0.3850484708429766,-3.5479127483080757,-0.6932466869220552,0.08955712177288228
-0.6934608757621925,3.0795903010219874,0.3405428793791238,-3.533896061787466,-0.6926958212320773,0.08960199246095324
